2262	102	11	46.49
1626	112	16	111.27
4242	14	8	31.28
117	296	26	117.52
250	105	34	108.4
450	109	5	7.69
5316	14	3	6.53
242	109	11	18.05
414	12	20	16.13
284	172	8	34.17
544	959	4	34.69
148	3390	3	21.59
102	122	313	928.65
8179	7623	7	167.18
155	1331	24	237.48
730	1306	3	28.3
9738	14	3	11.21
3819	102	4	13.54
988	346	3	21.48
105	4448	4	22.15
102	1187	5	6.56
12	461	26	35.23
117	8646	3	23.97
843	1518	3	30.13
211	414	7	39.72
146	360	14	73.4
487	249	5	29.14
103	7486	7	56.02
2552	1118	3	35.57
8497	101	3	12.15
992	12	8	6.65
12	597	16	17.13
251	169	4	10.14
286	587	3	16.92
312	494	5	32.16
2523	101	7	19.82
101	1488	18	64.55
103	2534	3	8.11
150	4477	10	112.49
4929	2713	4	65.08
181	106	10	4.01
184	1311	6	44.32
5530	14	3	7.05
3211	196	3	24.56
102	758	6	5.31
1883	118	6	34.41
104	14657	3	23.75
3591	101	3	5.81
430	221	3	12.56
164	1437	3	16.97
109	765	15	70.62
885	114	5	17.06
1021	9287	5	84.8
1188	12	6	4.23
144	142	30	110.47
269	6347	3	33.6
1483	164	9	72.33
400	114	5	9.39
298	208	6	27.16
198	257	3	8.12
268	126	4	6.18
13441	109	3	26.46
8513	1309	5	84.64
101	9261	3	13.33
102	995	10	21.63
160	1053	9	64.55
126	710	3	8.78
1416	103	6	16.64
3451	14	4	7.39
120	1148	24	191.62
4193	101	11	61.6
336	109	6	8.14
721	122	3	8.43
18910	118	3	33.82
3103	3019	3	43.98
126	2322	6	41.5
1299	103	7	20.3
186	309	6	25.44
16084	102	3	23.69
11756	103	4	30.46
12	2889	4	6.46
794	12	13	15.63
102	4126	3	8.75
12	902	11	12.55
104	1365	6	19.23
860	473	3	22.51
83	58	50	257.04
152	5685	4	37.67
8350	101	3	12.15
2885	108	3	12.86
895	105	4	7.53
101	2134	4	5.71
6920	320	3	34.94
1288	247	3	20.67
