2844	219	3	7.76
12186	3180	4	59.44
1258	489	5	18.22
1255	851	3	11.36
1858	322	3	8.31
145	2395	5	8.86
118	1495	14	23.14
3404	163	4	10.36
135	8198	3	9.95
407	1652	3	8.7
109	6976	4	8.13
150	8457	4	19.06
2541	233	6	24.02
3089	188	4	11.43
9416	107	4	9.99
6984	12	8	12.42
195	247	23	26.31
669	1253	3	9.93
1692	142	12	30.88
638	12	83	20.19
3705	102	11	7.9
1754	306	4	12.56
168	2304	4	7.29
165	3928	3	6.82
199	4010	3	9.64
3410	285	3	11.28
1014	2644	4	25.89
855	1267	5	24.76
136	4490	4	10.04
134	538	15	9.61
3673	317	3	12.44
607	449	37	239.99
3161	124	10	30.96
107	130	414	382.53
201	115	77	28.61
802	2976	4	24.98
198	731	8	12.37
194	1289	7	15.02
111	4130	7	12.75
196	3755	3	8.36
1274	1082	3	13.58
8391	7470	6	99.57
225	1546	5	12.2
4164	352	16	163.47
177	4421	4	14.78
1550	121	10	12.38
1040	307	5	12.37
233	4187	3	11.99
971	757	3	9.26
265	5533	5	30.03
500	3658	4	23.12
1929	199	4	8.14
436	604	5	10.56
4679	1059	3	23.09
7838	1622	3	29.72
8702	57	4	8.22
5789	141	4	15.12
112	3475	6	7.91
269	334	9	9.61
1224	2038	3	17.34
619	446	4	6.83
101	14634	4	7.44
175	83	19	12.41
140	811	20	40.89
2786	142	4	6.81
740	138	11	10.02
839	102	52	24.58
12636	153	3	16.79
28	19597	3	15.38
1795	549	3	11.03
349	11329	3	22.46
112	2125	8	6.64
175	852	19	57.82
683	423	4	7.46
141	135	66	13.08
1576	165	6	10.58
366	1898	3	9.28
155	8665	3	12.42
913	2048	3	15.06
670	307	7	16.61
132	1362	7	6.74
58	15466	3	16.8
199	204	18	7.21
109	1733	28	78.25
110	1332	13	8.98
28	160	89	13.51
8754	142	3	11.91
1819	565	3	12.15
200	2932	3	7.17
12242	281	3	28.02
5714	109	5	10.16
132	3353	4	6.7
1922	10759	3	33.6
229	328	24	55.03
110	7927	4	9.52
3947	109	6	7.81
1400	686	3	11.19
917	520	3	6.63
799	4404	4	28.7
444	598	4	6.76
1496	116	14	19.24
565	515	10	36.37
9486	276	3	19.62
638	135	43	121.19
194	401	16	23.01
108	349	40	7.14
3766	203	3	9.05
109	2455	18	46.56
375	110	34	6.75
1429	521	5	21.84
197	6721	3	13.08
1079	2226	4	25.18
3088	2141	3	23.54
11911	28	5	25.64
1017	581	3	7.83
2542	391	3	11.25
1049	2115	3	16.59
838	678	4	12.48
327	14	237	37.76
10204	12	5	7.76
266	556	11	25.97
3168	352	4	21.71
6937	125	3	8.07
10104	1599	3	32.55
327	2587	3	10.55
563	348	6	11.39
525	1018	5	17.63
876	250	5	8.24
941	457	4	10.41
1607	351	11	58.27
1582	319	3	7.09
1071	502	4	12.33
4962	167	5	23.64
11967	101	4	7.44
329	186	13	9.88
2271	791	3	14.95
1346	188	17	68.08
238	557	8	12.45
2784	1782	3	21.56
104	12458	3	6.91
301	110	60	33.46
221	15876	3	25.7
715	500	4	8.71
57	17118	3	12.77
409	181	11	8.8
439	143	25	33.55
392	13835	3	25.35
1461	3727	4	32.38
1082	160	7	9.17
1080	945	4	16.96
2605	350	3	10.7
109	4266	6	9.27
982	204	8	16.56
3219	273	3	10.52
1186	390	3	6.89
3354	2979	3	26.62
288	2198	4	13.39
3257	303	6	31.9
6420	217	4	22.7
57	1960	11	8.38
1720	116	16	30.85
108	709	22	7.73
109	2687	10	15.46
288	476	6	6.8
1306	868	3	13.64
58	12461	3	12.43
2111	163	4	7.31
13021	101	4	7.44
361	1274	3	7.05
492	2499	3	12.46
6307	146	3	10.57
288	14606	3	23.42
2343	12	23	15.6
310	881	7	19.74
3332	1619	20	272.24
154	17296	3	21.73
274	2864	3	9.82
8609	154	3	12.38
147	1929	7	13.85
2220	399	7	40.54
1404	191	13	45.79
5587	139	3	7.58
1466	520	3	9.19
1976	334	3	8.86
1129	12125	3	32.23
1051	123	9	6.68
382	2550	4	17.29
104	5050	10	26.78
4910	127	4	9.22
1649	160	5	7.47
511	6195	3	19.68
2737	58	12	34.26
103	717	35	8.4
602	507	4	7.83
1780	698	9	60.83
1301	14	28	12.06
3308	139	4	8.06
103	3075	14	19.93
280	101	151	10.32
185	18525	3	23.68
9198	12	6	9.31
726	359	4	6.75
4203	109	10	27.9
12781	133	3	14.51
1331	3379	3	21.86
161	431	14	11.75
10633	123	4	18.72
104	999	22	7.98
11628	1	3	9.38
252	929	9	24.45
101	3632	13	7.93
1299	186	5	7.58
154	3195	4	9.83
355	847	4	8.09
6135	335	4	26.98
10036	311	3	20.15
186	4973	3	10.51
102	4953	9	7.79
686	2211	4	20.42
5218	103	8	12.34
3338	175	3	6.92
21	2328	8	12
721	211	20	66.55
212	277	12	7.5
184	1842	14	61.67
185	1982	5	11.42
58	4182	8	24.97
8	4554	7	22.12
147	6183	3	8.7
2588	352	3	11.9
553	619	4	8.55
1568	1932	4	27.02
109	9181	4	11.15
1383	1309	4	21.99
424	145	24	30.67
396	101	100	7.34
2430	105	12	12.96
2316	1156	3	17.94
1324	647	3	10.22
814	188	44	221.27
136	14635	4	26
3172	167	3	7.54
148	128	100	61.04
184	113	68	11.51
28	14669	3	15.38
183	729	7	7.69
7064	640	3	22.66
3104	218	4	13.96
2557	203	7	27.38
870	1310	3	11.92
1920	102	20	7.29
425	693	5	10.92
4907	352	8	66.16
126	2026	6	6.91
156	116	83	9.47
12	937	51	7.97
14	535	136	11.49
14	2138	34	14.64
4784	141	6	23.26
12	2788	19	11.1
2867	109	8	9.58
218	1569	4	7.3
820	28	18	12.19
219	1201	23	111.95
124	3477	5	9.02
897	101	53	17.21
103	7655	5	6.89
8847	285	4	29.56
1471	244	5	12.49
3416	2363	17	230.51
103	5303	8	12.34
102	8092	6	8.89
2460	237	3	7.81
105	7688	6	15.19
629	1797	3	12
2671	218	3	7.22
666	1129	36	314.96
14	782	91	22.49
2639	1555	4	32.12
104	1646	14	7.83
12	137	679	64.92
255	1188	4	7.44
1305	283	7	23.33
1814	477	3	10.34
7785	110	4	11.24
10008	118	3	8.86
2430	3213	4	35.76
86	728	12	98.27
2559	112	9	12.77
457	1201	3	7.51
5181	105	7	12.72
900	575	4	11.63
11451	110	4	13.66
3994	175	7	33.55
850	199	6	7.69
812	101	56	13.93
721	3210	20	220.93
120	785	18	20.47
717	1044	3	9.13
2667	1552	3	20.34
6913	637	6	54.93
152	1469	6	8.06
6465	123	3	6.9
136	3358	4	7.25
7759	116	3	6.69
2140	3332	17	271.56
290	1024	4	7.52
1281	219	5	9.72
14709	167	3	18.66
1276	1934	3	17
2331	265	6	25.02
11124	102	5	11.56
1656	696	3	12.33
136	1391	11	21.13
639	1085	3	9.01
1150	145	8	10.91
7797	2560	5	62.84
5432	177	3	12.12
564	1262	3	8.77
200	5644	3	11.67
199	6047	3	12.26
346	639	11	36.13
439	348	9	18.34
442	61	3	9.98
376	1052	4	9.58
172	879	7	7.32
142	138	178	304.78
112	921	42	101.3
4347	57	6	7.63
714	374	4	7.05
6395	110	4	8.2
114	184	66	8.77
115	2153	7	7.2
635	13591	3	28.47
125	8706	3	9.79
3462	666	17	177.18
4005	514	3	16.32
10199	5809	3	42.37
5258	11820	3	41.09
1576	1348	6	41.66
531	1302	4	13.93
399	3593	5	30.49
2438	265	3	8.71
4584	313	4	21.69
303	4874	3	15.01
2850	6002	4	44.37
3942	58	9	29.37
366	307	8	11.07
875	2590	3	16.51
1543	101	31	11.3
2568	478	3	12.54
4065	375	3	14.38
498	201	12	17.28
1518	199	5	9.66
170	976	6	8.17
106	17419	3	11.9
2686	602	3	14.55
4319	103	9	11.54
218	13027	3	20.65
13368	102	4	9.25
709	1867	14	109.83
239	627	7	10.76
947	135	13	17.22
1366	1047	3	13.58
3304	11820	3	38.01
164	4071	3	7.37
16	2147	18	73.89
1344	393	3	7.21
11760	116	3	9.22
3827	124	6	14.41
57	1380	17	13.51
108	148	178	44.13
700	410	7	19.09
131	927	9	6.73
163	1302	6	8.39
168	186	32	16.1
637	990	3	8.13
2005	199	9	33.8
196	5824	9	65.73
1432	3449	5	44.95
8	12104	4	23.27
164	4999	3	9.12
2031	101	30	29.4
5610	817	3	21.84
2450	156	9	30.57
8363	674	6	61.04
919	1528	6	35.96
2775	231	3	8.28
411	5295	5	34.63
5302	154	6	30.23
1276	775	5	24.26
231	2914	3	8.77
5844	105	5	7.3
10671	148	3	14.01
8529	57	4	8.22
3493	159	6	22.23
102	9381	5	6.91
2408	120	6	9.23
1069	138	11	16.21
528	1858	6	30.7
2025	194	5	12.28
1007	1705	3	14.54
175	647	14	26.25
140	235	25	7.24
174	1042	6	7.3
145	1918	5	7.05
232	2516	3	7.99
1699	188	4	6.99
709	110	52	102.66
711	873	5	18.68
116	2432	17	51.21
298	115	47	24.92
142	3264	4	7.83
110	18967	3	13.84
101	13229	4	7.44
2719	103	11	6.76
681	14	109	25.52
2753	197	3	6.75
112	1539	12	12.32
117	3090	6	8.84
744	1182	3	10.26
332	9	27	12.18
398	1	65	111.01
1481	168	5	6.69
588	1199	5	19.87
496	292	6	7.23
198	2759	3	6.64
3766	1306	3	23.2
134	333	19	7.86
4915	791	4	30.04
166	1858	6	12.89
641	138	14	14.77
136	1090	9	9.63
110	5502	5	9.17
13482	1254	4	50.49
571	1820	3	12.35
133	5772	4	11.42
165	4628	4	13.02
2478	167	4	8.89
1399	729	4	17.51
3435	117	6	9.39
2188	340	3	9.38
148	706	12	12.77
15939	1431	3	38.74
721	3416	20	228.97
1325	584	3	9.71
9283	124	3	9.65
2498	545	3	13.96
106	8410	4	7.19
457	1469	4	13.74
1539	656	3	11.4
