3502	1723
679	1724
1945	1725
2534	1726
1931	1727
440	1728
425	1729
340	1730
352	1731
1951	1732
318	1733
1273	1734
1153	1735
1646	1736
637	1737
1069	1738
2232	1739
480	1740
248	1741
1114	1742
160	1743
2053	1744
1631	1745
1095	1746
2267	1747
1	1748
125	1749
1	1750
2928	1751
241	1752
210	1753
1065	1754
336	1755
1489	1756
51	1757
211	1758
1503	1759
1081	1760
1349	1761
112	1762
285	1763
2570	1764
1616	1765
2576	1766
3029	1767
2487	1768
481	1769
245	1770
663	1771
943	1772
1381	1773
490	1774
285	1775
484	1776
972	1777
680	1778
1346	1779
19	1780
552	1781
2979	1782
2546	1783
2230	1784
1351	1785
1137	1786
879	1787
840	1788
1346	1789
2140	1790
2121	1791
2720	1792
160	1793
1225	1794
778	1795
1402	1796
151	1797
1258	1798
3226	1799
3883	1800
112	1801
2862	1802
2906	1803
197	1804
1025	1805
2576	1806
40	1807
278	1808
983	1809
2264	1810
3005	1811
122	1812
313	1813
46	1814
180	1815
1027	1816
1391	1817
49	1818
1177	1819
4094	1820
405	1821
693	1822
751	1823
1501	1824
136	1825
1743	1826
234	1827
220	1828
1172	1829
489	1830
1368	1831
1735	1832
330	1833
449	1834
1299	1835
2043	1836
2758	1837
1501	1838
785	1839
560	1840
3451	1841
582	1842
61	1843
645	1844
2318	1845
170	1846
1233	1847
1837	1848
1440	1849
252	1850
1172	1851
123	1852
1612	1853
698	1854
985	1855
368	1856
702	1857
2530	1858
3828	1859
61	1860
3553	1861
535	1862
662	1863
1172	1864
1172	1865
481	1866
215	1867
131	1868
3011	1869
1023	1870
277	1871
228	1872
144	1873
118	1874
273	1875
528	1876
949	1877
1064	1878
557	1879
36	1880
985	1881
777	1882
528	1883
977	1884
1574	1885
202	1886
174	1887
696	1888
696	1889
155	1890
222	1891
6	1892
2483	1893
194	1894
238	1895
208	1896
179	1897
282	1898
538	1899
1131	1900
303	1901
811	1902
55	1903
326	1904
2159	1905
1547	1906
726	1907
371	1908
1341	1909
4205	1910
2279	1911
865	1912
1709	1913
1925	1914
2186	1915
370	1916
2643	1917
1371	1918
2344	1919
148	1920
39	1921
1346	1922
1594	1923
220	1924
454	1925
556	1926
642	1927
220	1928
49	1929
238	1930
1743	1931
2967	1932
48	1933
109	1934
220	1935
1045	1936
2446	1937
649	1938
973	1939
996	1940
3147	1941
530	1942
3218	1943
2800	1944
530	1945
122	1946
1399	1947
1679	1948
178	1949
3293	1950
333	1951
2	1952
2946	1953
3627	1954
1402	1955
2927	1956
3022	1957
858	1958
111	1959
901	1960
3415	1961
2335	1962
673	1963
356	1964
773	1965
1073	1966
3260	1967
1630	1968
1116	1969
3437	1970
709	1971
2305	1972
1626	1973
661	1974
1674	1975
261	1976
2809	1977
1608	1978
558	1979
57	1980
241	1981
808	1982
457	1983
1476	1984
2052	1985
321	1986
406	1987
716	1988
138	1989
3094	1990
829	1991
